1990,0,1,750,1,0,8,0,1,1,48425,1,4,0,56,3,0,0,13800,6,0,2,1,0,114,2017,3,0,0,1,0,1,0,0,0,0,0,0,10,34625,1,3000,0,0,0,1
788,0,1,750,2,0,12,0,1,1,42500,1,24,0,58,3,0,0,3500,1,0,2,1,0,239,2014,3,0,0,1,0,1,0,0,0,0,0,0,10,39000,1,3000,0,0,1,0
3011,0,1,750,0,0,2,0,1,1,7500,0,4,0,55,1,0,0,0,0,0,0,1,0,120,2012,2,0,0,0,0,0,0,0,1,0,0,0,16,7500,1,2400,0,0,0,1
4614,0,1,750,0,0,10,1,1,0,5000,1,18,0,59,3,0,0,0,4,1,0,0,0,142,2014,1,0,0,0,1,0,1,1,0,0,0,0,16,5000,0,3000,0,0,0,0
742,0,1,750,2,0,2,0,1,1,7500,0,13,0,45,0,0,1,0,2,0,0,0,0,85,2014,2,0,0,0,1,0,0,0,1,0,0,0,5,7500,1,3000,0,0,0,1
1736,0,1,750,2,0,1,0,1,1,17854,0,1,0,36,2,0,0,2400,1,0,0,1,0,95,2020,2,0,0,0,0,0,0,0,1,0,0,0,7,15454,1,3000,0,0,0,1
2933,0,1,750,1,0,11,1,1,0,12500,1,30,1,21,3,0,0,0,5,0,1,0,0,3,2014,3,0,0,0,1,1,0,0,0,0,1,0,23,12500,1,3000,0,0,0,0
3114,0,1,750,2,0,5,0,1,1,84733,1,30,0,42,2,0,0,39200,3,0,2,1,0,65,2020,3,0,0,3,0,1,0,0,0,0,0,0,19,45533,1,3000,0,0,1,0
2417,0,1,800,0,0,10,1,1,0,4000,0,6,0,69,1,0,0,0,6,0,0,1,0,97,2015,1,0,0,0,3,0,0,0,1,0,0,0,1,4000,1,2400,0,0,0,1
3373,0,0,750,0,0,2,1,5,0,10375,0,22,0,50,1,0,0,4100,4,0,0,1,0,8,2015,2,0,0,0,1,0,0,0,1,0,0,0,19,6275,1,2900,0,1,0,1
288,0,0,750,0,1,10,1,1,0,43500,0,29,0,44,3,0,0,11000,1,0,2,0,0,173,2019,2,0,0,1,1,0,0,0,0,1,1,0,21,32500,1,3000,0,0,1,0
1118,0,0,750,0,0,6,1,1,0,4500,1,10,0,31,2,0,0,0,0,1,0,0,0,65,2014,1,1,0,0,2,0,1,1,0,0,0,0,22,4500,0,3000,0,0,0,0
1655,0,0,750,1,0,8,0,1,1,30000,0,27,1,67,3,0,0,0,1,0,2,1,2,141,2016,1,0,0,0,3,0,0,0,0,1,0,1,13,30000,1,3000,0,0,0,0
3541,0,0,750,0,0,1,0,1,1,40444,1,20,0,41,3,1,0,26700,6,0,1,0,0,60,2016,2,0,0,0,1,1,0,0,0,0,0,0,7,13744,1,2900,0,1,0,1
1202,0,0,750,0,0,4,0,1,1,49500,0,5,0,63,3,0,0,21000,4,0,2,1,0,150,2012,2,0,0,1,1,0,0,0,0,1,0,0,15,28500,1,3000,0,1,0,1
1602,0,1,750,1,0,3,1,1,0,6500,0,29,0,43,4,0,0,0,4,0,0,1,1,166,2010,2,0,0,0,1,0,0,0,1,0,0,0,5,6500,1,3000,0,0,1,0
3627,0,0,750,0,0,1,0,1,1,19207,1,8,0,43,2,0,0,1500,1,0,1,1,0,140,2019,2,1,0,2,1,0,0,0,0,0,0,0,13,17707,1,3000,0,0,1,0
4248,0,1,750,1,0,3,0,1,1,14500,0,1,0,37,4,0,0,0,4,0,0,1,0,101,2019,2,0,0,0,2,0,0,0,1,0,0,0,15,14500,1,3000,0,0,0,1
1831,0,1,750,0,0,5,1,1,0,20500,1,3,0,74,3,0,0,0,4,0,1,1,0,90,2018,2,0,0,0,0,0,0,0,0,0,0,0,11,20500,1,3000,0,0,0,1
4760,0,1,750,0,0,11,0,1,0,8000,1,12,0,39,1,0,0,0,1,0,1,1,0,81,2010,1,0,0,0,2,0,0,0,0,0,0,0,13,8000,1,2800,0,0,0,1
1606,0,1,750,0,0,7,0,1,1,32360,0,31,0,57,0,0,0,13300,2,0,0,1,0,95,2020,2,0,0,0,0,0,0,0,1,0,0,0,2,19060,1,2700,0,0,0,1
3736,0,1,750,0,0,10,0,3,1,27000,1,28,0,36,2,0,0,0,0,0,1,1,0,18,2019,2,0,0,0,1,0,0,0,0,0,0,0,16,27000,1,3000,0,0,1,0
1159,0,0,750,0,0,10,0,1,1,47500,1,21,0,25,3,0,0,4500,0,0,2,0,0,67,2019,3,0,0,1,3,1,0,0,0,0,1,1,19,43000,1,3000,0,0,0,1
1853,0,0,750,2,0,4,0,1,1,32500,1,5,0,42,1,0,0,5000,4,0,2,1,0,90,2009,2,1,0,1,1,1,0,0,0,0,0,0,14,27500,1,3000,0,0,0,1
3112,0,1,750,0,0,4,1,1,0,18000,0,20,0,19,1,0,0,0,5,0,0,1,0,10,2014,2,0,0,0,2,0,0,0,1,0,0,0,20,18000,1,3000,0,0,1,0
4774,0,0,750,3,0,8,0,1,1,46500,1,30,0,33,4,0,0,30000,4,0,2,1,0,101,2018,3,0,0,3,0,1,0,0,0,0,0,0,19,16500,1,3000,1,0,0,1
3172,0,0,750,0,0,12,0,2,1,5500,0,26,1,20,3,0,1,0,3,0,0,0,0,2,2015,2,1,0,0,2,0,0,0,1,0,0,0,8,5500,1,3000,0,0,0,0
4650,0,0,750,3,0,2,0,1,1,38682,0,17,0,23,4,0,0,27200,6,0,0,1,0,23,2017,2,0,0,0,2,0,0,0,1,0,0,0,17,11482,1,3000,0,1,1,0
719,0,1,750,1,0,10,0,2,1,40208,1,24,1,57,4,0,0,5900,3,0,2,1,0,45,2019,2,0,0,1,0,0,0,0,0,0,0,0,11,34308,1,2950,0,0,0,0
351,0,1,750,0,0,10,1,2,0,51494,0,3,1,68,3,0,0,37300,3,0,0,1,0,57,2018,2,0,0,0,2,0,0,0,1,0,0,0,15,14194,1,2800,0,0,0,0
2230,0,0,750,0,0,9,1,1,0,17500,1,27,0,44,1,0,0,0,4,0,1,1,0,209,2020,1,0,0,0,1,0,0,0,0,0,0,0,14,17500,1,3000,1,0,0,1
903,0,1,750,5,0,5,0,1,1,82406,1,15,0,67,3,0,0,43100,2,0,2,1,0,148,2020,4,0,0,4,1,1,0,0,0,0,0,0,17,39306,1,3000,0,0,1,0
4495,0,0,750,0,0,4,0,1,1,38257,1,2,0,58,4,0,0,5200,1,0,2,1,0,265,2020,2,1,0,1,1,0,0,0,0,0,0,0,14,33057,1,3000,0,0,0,1
4056,0,1,750,2,0,3,0,1,1,12000,1,1,0,57,3,0,0,0,4,0,1,1,0,58,2017,2,0,0,0,0,1,0,0,0,0,0,0,14,12000,1,2800,0,0,0,1
4643,0,1,750,4,0,9,0,1,1,32500,1,13,1,49,4,0,0,16000,4,0,1,1,0,60,2016,4,0,0,2,0,1,0,0,0,0,0,0,0,16500,1,3000,0,0,0,0
4684,0,1,750,2,0,5,0,1,1,24500,1,8,0,40,2,0,0,0,2,0,1,1,0,131,2013,3,0,0,0,0,1,0,0,0,0,0,0,14,24500,1,2800,0,0,0,1
946,0,0,750,2,1,10,1,2,0,16572,1,20,0,23,3,0,0,2900,6,0,1,1,0,38,2020,2,0,0,1,2,1,0,0,0,0,0,0,5,13672,1,3000,0,0,0,1
783,0,1,750,3,0,12,0,1,1,9500,1,25,0,53,4,0,0,0,2,0,0,1,0,96,2016,3,0,0,0,1,1,0,0,0,0,0,0,6,9500,1,2750,0,0,1,0
1696,0,1,750,3,0,9,0,1,1,35739,1,17,0,51,3,0,0,22200,1,0,1,1,0,178,2011,4,0,0,0,1,1,0,0,0,0,0,0,9,13539,1,2950,0,0,0,1
4,0,1,750,0,0,1,1,1,0,14000,0,22,0,74,4,0,0,0,1,1,0,0,0,123,2018,1,0,0,0,2,0,1,1,1,0,0,0,8,14000,0,2600,0,0,0,0
1806,0,1,750,2,0,3,0,1,1,8793,0,13,1,19,1,0,0,3500,2,0,0,1,0,14,2018,2,0,0,0,0,0,0,0,1,0,0,0,17,5293,1,3000,0,0,0,0
1864,0,1,750,1,0,10,0,1,1,45000,1,6,0,39,1,0,0,10500,6,0,2,0,0,44,2017,3,0,0,4,2,1,0,0,0,0,1,0,10,34500,1,3000,0,0,0,1
3974,1,0,750,0,1,8,1,1,0,13500,1,23,0,48,4,0,0,0,4,1,1,0,0,81,2018,1,0,0,0,1,0,1,0,0,0,0,0,6,13500,0,3000,0,0,0,0
1401,0,0,750,1,1,10,0,1,1,49200,1,30,0,35,1,0,1,31400,2,0,1,0,1,65,2016,2,0,0,0,1,0,0,0,0,0,0,0,16,17800,1,3000,0,0,1,0
1531,0,1,750,3,0,4,1,1,0,13000,1,29,0,43,1,0,0,0,0,0,0,1,0,79,2018,3,0,0,0,0,1,0,0,0,0,0,0,10,13000,1,3000,0,0,0,1
1209,0,1,750,0,0,7,0,1,1,12000,1,26,0,37,3,0,0,0,4,1,0,0,0,106,2011,1,0,0,0,0,0,1,1,0,0,0,0,20,12000,0,3000,0,0,0,0
309,0,0,750,0,0,12,1,1,0,12500,1,24,0,36,2,1,0,0,1,0,1,0,0,73,2005,2,0,0,0,1,0,0,0,0,0,0,0,15,12500,1,2600,0,1,1,0
2883,0,1,750,2,0,1,0,3,1,64996,1,1,0,33,3,0,0,32100,1,0,2,1,0,40,2018,4,0,0,2,1,1,0,0,0,0,0,0,12,32896,1,2850,0,0,0,1
4362,1,1,750,0,0,8,0,1,1,16000,1,12,0,68,3,0,0,0,0,1,1,0,0,160,2015,1,0,0,0,0,0,1,0,0,0,0,0,9,16000,0,3000,0,0,0,0
2127,0,1,750,2,0,12,0,1,1,25270,1,11,0,73,3,0,0,6200,2,0,2,1,0,113,2008,3,0,0,4,2,1,0,0,0,0,0,0,12,19070,1,2800,0,0,0,1
2849,0,0,750,1,0,3,0,1,1,8648,0,17,0,39,3,0,0,5500,6,0,0,1,0,129,2020,2,0,0,0,1,0,0,0,1,0,0,0,17,3148,1,3000,0,1,1,0
3670,0,1,750,1,0,12,0,1,1,23965,1,25,0,49,3,0,1,8900,2,0,1,0,0,111,2019,4,0,0,0,0,1,0,0,0,0,0,0,9,15065,1,3000,0,0,0,1
2433,0,0,750,1,1,10,1,1,0,12000,0,6,1,43,3,0,0,0,6,0,0,1,0,111,2016,2,0,0,0,2,0,0,0,1,0,0,0,18,12000,1,3000,0,0,0,0
3144,0,0,750,0,0,10,1,1,0,18178,1,16,0,54,3,0,0,5200,2,0,0,1,0,227,2018,2,0,0,0,2,1,0,0,0,0,0,0,17,12978,1,3000,0,1,0,1
600,0,1,750,0,0,6,1,1,0,30795,0,1,0,40,3,0,0,15300,5,0,0,1,0,106,2017,1,0,0,0,2,0,0,0,1,0,0,0,5,15495,1,3000,0,0,0,1
2265,0,1,750,2,0,11,1,1,0,5000,1,1,0,53,1,0,0,0,4,0,2,1,0,234,2015,3,0,0,0,2,1,0,0,0,0,0,0,4,5000,1,3000,0,0,0,1
1068,0,1,750,1,0,9,1,1,0,12500,1,23,0,55,1,0,0,0,0,0,1,1,0,154,2020,2,0,0,0,1,1,0,0,0,0,0,0,17,12500,1,2600,0,0,0,1
4954,0,1,750,3,0,3,0,1,1,29000,1,12,1,42,3,0,0,11000,1,0,1,1,0,105,2015,2,0,0,1,2,1,0,0,0,0,0,0,6,18000,1,2700,0,0,0,0
3413,0,0,750,0,1,10,1,1,0,40974,0,21,0,36,1,0,0,26400,0,0,0,1,0,99,2020,2,0,0,0,1,0,0,0,1,0,0,0,7,14574,1,2950,0,0,1,0
3382,0,1,750,4,0,9,0,2,1,20691,1,29,0,29,3,0,0,8200,6,0,0,1,0,43,2016,4,0,0,0,0,1,0,0,0,0,0,0,19,12491,1,2800,0,0,1,0
4989,0,1,750,2,0,6,0,1,1,39572,0,15,0,57,4,0,0,30400,5,0,0,1,0,103,2016,2,0,0,0,2,0,0,0,1,0,0,0,5,9172,1,2850,0,0,0,1
4035,0,0,750,4,0,4,0,1,1,78500,1,22,0,56,3,0,0,50000,0,0,2,1,0,278,2017,3,0,0,3,1,1,0,0,0,0,0,0,14,28500,1,3000,0,1,0,1
1782,0,1,750,0,0,11,1,1,0,15765,0,3,0,50,3,0,0,4400,6,0,0,0,1,18,2016,2,0,0,0,0,0,0,0,1,0,1,0,9,11365,1,3000,0,0,0,1
1228,0,1,750,0,0,3,0,1,1,29946,1,22,0,52,1,0,0,21400,4,1,0,0,0,102,2017,1,0,0,0,0,0,1,1,0,0,0,0,3,8546,0,3000,0,0,0,0
3769,0,0,750,1,1,7,0,1,1,36997,1,27,1,46,3,0,0,26500,5,0,1,1,0,193,2013,3,0,0,1,1,1,0,0,0,0,0,0,7,10497,1,3000,0,0,0,0
3901,0,0,750,0,0,5,0,2,1,33227,1,1,1,47,4,0,0,12400,2,0,1,1,0,4,2020,2,0,0,0,1,0,0,0,0,0,0,0,6,20827,1,3000,1,0,0,0
140,0,1,750,1,0,1,0,1,1,56500,1,2,0,60,3,1,0,29500,2,0,2,0,0,170,2013,2,0,0,2,1,1,0,0,0,0,0,0,16,27000,1,3000,0,0,0,1
2688,0,1,750,0,0,1,1,2,0,11500,0,28,1,37,1,0,0,0,0,0,0,1,0,36,2020,1,0,0,0,3,0,0,0,1,0,0,0,20,11500,1,3000,0,0,0,0
1543,0,1,750,0,0,6,0,1,1,172920,1,16,1,24,1,0,0,156900,6,0,1,1,0,60,2012,1,0,0,0,2,0,0,0,0,0,0,0,10,16020,1,3000,0,0,0,0
2977,0,0,750,2,0,10,1,5,0,19359,0,27,1,27,2,0,0,7800,6,0,0,1,0,11,2017,2,0,0,0,2,0,0,0,1,0,0,0,17,11559,1,3000,1,0,0,0
372,0,1,750,3,0,11,0,1,1,62000,1,1,1,25,3,1,0,25500,4,0,2,0,0,51,2019,4,0,0,2,1,1,0,0,0,0,0,0,15,36500,1,3000,0,0,0,0
2802,0,0,750,4,0,9,0,1,1,39500,1,25,0,45,3,0,0,11000,2,0,2,1,0,43,2015,3,1,0,1,3,1,0,0,0,0,0,0,10,28500,1,2650,0,0,1,0
278,0,1,750,0,0,10,1,1,0,32514,1,21,0,44,3,0,1,18200,0,0,1,0,0,98,2015,2,0,0,0,3,0,0,0,0,0,0,0,15,14314,1,3000,0,0,0,1
2441,0,0,750,1,0,12,0,1,1,57000,1,19,1,69,4,0,0,30000,3,0,2,1,0,138,2018,2,0,0,1,3,1,0,0,0,0,0,1,21,27000,1,2700,0,0,0,0
105,0,0,750,0,0,4,0,1,1,12000,1,22,0,26,1,0,0,0,0,1,0,0,0,41,2014,1,0,0,0,2,0,1,1,0,0,0,0,18,12000,0,3000,0,1,0,0
1317,0,0,750,2,0,6,1,1,0,30414,1,24,0,66,3,0,1,11500,0,0,1,0,0,152,2017,3,0,0,0,2,1,0,0,0,0,0,0,19,18914,1,2600,1,0,0,1
4653,0,0,750,5,0,4,1,1,0,57297,1,24,1,29,3,0,0,49500,2,0,0,1,0,69,2016,3,0,0,0,1,1,0,0,0,0,0,0,19,7797,1,3000,0,1,0,0
4498,1,1,750,0,0,6,0,2,1,22791,1,10,0,46,1,0,0,9100,0,1,1,0,1,58,2018,1,0,0,1,2,0,1,0,0,0,0,0,5,13691,0,3000,0,0,0,0
1002,0,1,750,0,0,10,0,1,1,11000,0,21,1,28,4,0,0,0,0,0,0,1,0,46,2019,1,0,0,0,0,0,0,0,1,0,0,0,21,11000,1,3000,0,0,0,0
4143,0,1,750,0,0,10,1,1,0,35525,1,13,0,45,4,0,0,23000,6,1,0,0,0,52,2019,1,0,0,0,0,0,1,1,0,0,0,0,17,12525,0,2700,0,0,0,0
1130,0,0,750,1,0,12,1,1,0,23259,0,30,0,30,4,0,0,7700,0,0,0,1,0,84,2019,2,1,0,0,2,0,0,0,1,0,0,0,16,15559,1,3000,0,0,0,1
2495,0,0,750,1,1,12,0,1,0,62500,1,21,1,68,3,0,0,25000,5,0,2,1,0,109,2015,3,0,0,1,1,1,0,0,0,0,0,0,14,37500,1,2600,0,0,0,0
4203,0,1,750,1,0,3,1,2,0,33500,1,19,0,29,2,0,1,2500,1,0,2,0,0,37,2015,3,0,0,1,0,1,0,0,0,0,0,0,8,31000,1,3000,0,0,0,1
2955,0,1,750,1,0,3,0,1,1,9000,0,7,0,31,3,0,0,0,3,0,0,1,0,71,2020,2,0,0,0,0,0,0,0,1,0,0,0,12,9000,1,2900,0,0,0,1
4457,0,1,750,1,0,5,1,1,0,47787,1,2,0,32,1,0,0,32400,3,0,1,1,0,74,2018,2,0,0,3,1,0,0,0,0,0,0,0,22,15387,1,3000,0,0,0,1
4837,0,1,750,0,0,7,0,1,1,78615,0,11,0,42,3,0,0,59400,3,0,0,1,0,118,2018,2,0,0,0,1,0,0,0,1,0,0,0,13,19215,1,2600,0,0,0,1
1773,0,1,750,0,0,1,0,1,1,17500,1,28,0,44,3,0,0,0,0,0,1,1,0,205,2014,2,0,0,0,1,0,0,0,0,0,0,0,17,17500,1,3000,0,0,0,1
4814,0,1,750,1,0,10,0,1,1,57753,1,13,0,45,3,0,0,37000,6,0,1,1,0,109,2015,3,0,0,3,0,1,0,0,0,0,0,0,4,20753,1,3000,0,0,0,1
483,0,1,750,1,0,1,0,4,1,13000,1,12,0,27,1,0,0,0,5,0,1,1,0,33,2015,2,0,0,0,1,1,0,0,0,0,0,0,8,13000,1,2950,0,0,0,1
375,0,1,750,2,0,9,0,2,1,40651,1,19,1,24,3,0,1,13900,3,0,2,0,0,51,2015,3,0,0,1,0,1,0,0,0,0,0,0,8,26751,1,3000,0,0,0,0
2020,0,1,750,1,0,7,0,1,1,15435,1,31,0,45,4,0,0,3100,2,0,1,0,0,188,2016,2,0,0,0,0,0,0,0,0,0,1,0,16,12335,1,3000,0,0,0,1
3244,0,1,750,0,0,3,1,1,0,12000,0,28,0,48,1,0,0,0,3,0,0,1,0,101,2016,2,0,0,0,2,0,0,0,1,0,0,0,14,12000,1,3000,0,0,0,1
1395,0,1,750,0,0,2,1,1,0,30431,0,12,0,53,4,0,1,27700,1,0,0,0,0,207,2020,1,0,0,0,1,0,0,0,1,0,0,0,2,2731,1,3000,0,0,0,1
1775,0,1,750,1,0,2,1,2,0,19301,1,28,0,19,1,0,0,5400,3,0,0,1,0,3,2018,3,0,0,0,0,1,0,0,0,0,0,0,17,13901,1,2800,0,0,0,1
3501,0,0,750,4,0,2,0,1,1,24072,1,28,0,50,3,0,0,1000,3,0,2,1,0,102,2019,3,1,0,1,1,1,0,0,0,0,0,0,5,23072,1,3000,0,0,0,1
4194,0,1,750,0,0,3,0,1,1,16089,1,4,0,66,3,0,0,11300,0,0,1,1,1,115,2017,3,0,0,3,2,1,0,0,0,0,0,0,16,4789,1,2950,0,0,1,0
481,0,0,750,2,1,3,0,1,0,27500,1,28,1,49,3,0,0,0,3,0,2,1,0,93,2019,3,0,0,0,1,1,0,0,0,0,0,0,5,27500,1,3000,0,0,0,0
2999,0,0,750,0,0,8,1,1,0,17463,0,9,0,41,3,0,0,6300,4,0,0,1,0,175,2019,2,0,0,0,2,0,0,0,1,0,0,0,12,11163,1,3000,1,0,1,0
3582,0,1,750,2,0,1,0,1,0,48304,0,17,0,65,3,0,0,32200,3,0,0,1,0,133,2020,2,0,0,0,3,0,0,0,1,0,0,0,23,16104,1,3000,0,0,1,0
1125,0,0,750,0,0,12,0,1,1,38000,0,25,1,43,4,0,0,0,2,0,2,1,0,54,2017,1,0,0,0,1,0,0,0,0,1,0,0,16,38000,1,3000,1,0,0,0
4133,0,0,750,1,0,12,0,1,1,160026,0,5,0,59,4,0,0,146300,3,0,0,1,0,140,2018,2,0,0,0,2,0,0,0,1,0,0,0,19,13726,1,3000,0,1,0,1
1973,0,0,750,1,0,4,0,1,1,25000,1,18,0,61,2,0,0,0,3,0,1,1,0,108,2017,2,0,0,0,2,1,0,0,0,0,0,0,8,25000,1,3000,1,0,1,0
2074,0,1,750,3,0,1,0,3,1,25040,1,24,0,36,1,0,0,12800,3,0,1,1,0,32,2019,3,0,0,0,1,1,0,0,0,0,0,0,7,12240,1,3000,0,0,0,1
4733,0,1,750,0,0,8,0,1,1,11500,1,17,0,42,2,0,0,0,5,1,0,0,0,74,2016,1,0,0,0,1,0,1,1,0,0,0,0,19,11500,0,2700,0,0,0,0
4022,0,0,750,1,0,9,0,1,1,67000,1,3,0,53,2,0,0,38500,1,0,2,1,1,93,2016,3,0,0,1,1,1,0,0,0,0,0,0,5,28500,1,3000,0,1,0,1
2544,0,0,750,0,0,11,0,2,1,15500,0,23,1,21,3,0,0,0,5,0,0,0,1,21,2019,1,0,0,0,2,0,0,0,1,0,1,0,17,15500,1,3000,0,1,0,0
842,0,0,750,0,0,2,1,1,0,10000,0,5,0,74,1,0,0,0,1,0,0,1,0,205,2020,1,0,0,0,1,0,0,0,1,0,0,0,8,10000,1,3000,1,0,0,1
2240,0,1,750,1,0,9,1,1,0,7500,0,20,1,61,3,0,0,0,4,0,0,1,0,187,2015,2,0,0,0,0,0,0,0,1,0,0,0,11,7500,1,3000,0,0,0,0
1083,0,0,750,1,0,10,0,1,1,16376,0,24,1,56,4,0,1,3900,3,0,0,0,0,180,2019,2,0,0,0,3,0,0,0,1,0,0,0,3,12476,1,3000,1,0,0,0
76,0,1,750,1,0,3,0,1,1,16000,1,27,0,37,4,0,0,7000,2,0,0,1,0,84,2010,2,0,0,1,0,0,0,0,0,0,0,0,6,9000,1,2800,0,0,1,0
362,0,1,750,1,0,7,0,1,1,47500,1,29,0,45,4,0,0,15000,0,0,2,1,0,82,2019,2,0,0,1,2,0,0,0,0,0,0,0,5,32500,1,2750,0,0,0,1
3529,0,0,750,1,0,10,0,1,1,29348,1,17,1,54,3,0,0,8400,3,0,2,1,0,139,2009,3,0,0,1,2,1,0,0,0,0,0,0,16,20948,1,2600,1,0,0,0
2439,0,1,750,0,0,1,1,1,0,27177,1,18,1,48,1,0,0,12800,4,0,1,1,0,116,2019,2,0,0,2,2,1,0,0,0,0,0,0,22,14377,1,2700,0,0,0,0
2022,0,1,750,0,0,7,1,1,0,103210,1,10,0,54,1,0,0,68000,2,0,2,1,0,151,2015,3,0,0,1,2,1,0,0,0,0,0,0,1,35210,1,3000,0,0,0,1
3315,0,1,750,2,0,11,0,1,1,52560,1,12,0,65,1,0,0,38600,1,0,0,1,0,83,2017,3,0,0,0,2,1,0,0,0,0,0,0,9,13960,1,3000,0,0,1,0
1378,0,1,750,2,0,10,0,1,1,23747,1,8,0,61,4,0,0,10900,1,0,0,1,0,144,2017,2,0,0,0,0,0,0,0,0,0,0,0,16,12847,1,3000,0,0,0,1
2174,0,1,750,0,0,5,0,3,1,52058,0,11,0,33,2,0,0,30300,5,0,0,1,0,47,2012,1,0,0,0,1,0,0,0,1,0,0,0,13,21758,1,3000,0,0,0,1
1460,0,1,750,2,0,4,1,1,0,41450,1,29,0,48,3,0,0,8500,0,0,2,0,0,130,2017,4,0,0,2,0,1,0,0,0,0,1,0,6,32950,1,3000,0,0,1,0
609,0,0,750,0,0,8,0,1,1,66713,1,4,0,54,1,0,0,53600,6,0,1,1,0,114,2016,2,0,0,0,2,0,0,0,0,0,0,0,5,13113,1,2700,0,1,0,1
2844,0,1,750,2,0,1,0,2,1,64192,1,6,0,26,3,0,1,38100,6,0,2,0,0,45,2015,2,0,0,3,2,0,0,0,0,0,0,0,22,26092,1,3000,0,0,0,1
2621,0,0,750,3,0,12,1,1,0,31500,1,26,0,70,3,0,0,16000,3,0,1,1,0,168,2019,3,0,0,3,0,1,0,0,0,0,0,0,18,15500,1,3000,1,0,1,0
3118,0,0,750,2,0,3,0,1,1,19269,1,18,0,59,2,0,0,7300,0,0,1,1,0,183,2019,3,0,0,1,1,1,0,0,0,0,0,0,1,11969,1,2600,0,1,1,0
4615,0,0,750,1,0,3,0,1,1,68233,1,4,0,32,3,0,0,32200,0,0,2,1,0,86,2018,3,0,0,0,1,1,0,0,0,0,0,0,5,36033,1,3000,1,0,0,1
3850,0,1,750,2,0,11,0,1,1,10000,1,22,0,59,3,1,0,0,4,0,0,0,0,135,2015,3,0,0,0,1,1,0,0,0,0,0,0,20,10000,1,3000,0,0,0,1
871,0,0,750,0,0,3,0,1,1,72716,1,14,1,52,0,0,0,60000,3,0,1,1,0,18,2013,2,1,0,0,1,0,0,0,0,0,0,0,17,12716,1,2900,0,0,0,0
2841,0,0,750,0,0,1,1,1,0,27239,0,11,0,22,1,0,0,7800,4,0,2,1,0,52,2016,1,0,0,0,1,0,0,0,0,1,0,0,12,19439,1,3000,0,1,0,1
1542,0,1,750,0,0,6,1,1,0,24654,1,24,0,35,3,0,0,600,0,0,1,1,4,58,2017,2,0,0,0,0,1,0,0,0,0,0,0,23,24054,1,3000,0,0,0,1
1266,0,1,750,1,0,2,0,1,1,16000,1,17,0,33,1,0,0,0,6,0,1,1,0,61,2020,2,0,0,0,1,1,0,0,0,0,0,0,17,16000,1,3000,0,0,0,1
3227,0,0,750,0,0,3,1,1,0,18678,0,16,0,32,3,0,0,13100,5,0,0,1,0,111,2016,2,0,0,0,1,0,0,0,1,0,0,1,11,5578,1,3000,0,0,1,0
4016,0,1,750,0,0,9,1,1,0,6000,1,24,0,44,4,0,0,0,1,1,0,0,0,89,2011,1,0,0,0,0,0,1,1,0,0,0,0,11,6000,0,2950,0,0,0,0
4647,0,1,750,0,0,9,1,1,0,24842,0,9,0,41,1,0,1,3600,0,0,0,0,0,26,2019,2,0,0,0,0,0,0,0,1,0,0,0,14,21242,1,3000,0,0,0,1
1094,0,0,750,0,0,10,1,1,0,24721,1,2,0,53,3,0,0,2900,2,0,1,1,0,119,2020,2,0,0,2,0,1,0,0,0,0,0,0,15,21821,1,3000,1,0,0,1
554,0,1,750,0,0,12,0,1,1,33805,0,17,0,43,3,0,0,17000,1,0,0,1,0,135,2017,2,0,0,0,3,0,0,0,1,0,0,0,15,16805,1,3000,0,0,0,1
380,0,1,750,1,0,11,0,1,1,52759,0,22,0,23,4,0,1,42600,4,0,0,0,0,49,2013,2,0,0,0,0,0,0,0,1,0,0,0,5,10159,1,3000,0,0,0,1
329,0,0,750,0,0,1,0,1,1,11000,1,30,0,63,3,0,0,0,2,0,1,1,0,265,2014,2,1,0,0,1,1,0,0,0,0,0,0,9,11000,1,3000,0,0,1,0
2156,0,1,750,0,0,4,0,1,1,23500,1,10,1,50,4,0,0,7000,2,0,1,1,0,52,2012,1,0,0,1,0,0,0,0,0,0,0,0,8,16500,1,3000,0,0,0,0
1827,0,1,750,0,0,10,1,2,0,12000,1,16,0,45,4,0,0,0,2,0,1,1,0,20,2010,3,0,0,0,1,1,0,0,0,0,0,0,22,12000,1,2450,0,0,1,0
1320,0,0,750,2,0,10,1,1,0,5500,1,1,0,51,4,0,0,0,1,0,0,1,0,193,2015,3,0,0,0,2,1,0,0,0,0,0,1,5,5500,1,3000,0,0,1,0
1776,0,1,750,0,0,4,0,1,1,41000,1,26,0,20,3,1,0,25000,4,0,1,0,7,19,2016,2,0,0,1,1,1,0,0,0,0,0,0,21,16000,1,3000,0,0,0,1
2300,0,1,750,0,0,2,1,1,0,17000,0,7,1,42,1,1,0,16000,3,0,0,0,0,91,2009,1,0,0,0,0,0,0,0,1,0,0,0,19,1000,1,3000,0,0,0,0
4878,0,1,750,2,0,1,1,1,0,76714,1,15,1,53,3,0,0,64800,1,0,0,1,0,65,2018,3,0,0,0,0,1,0,0,0,0,0,0,15,11914,1,3000,0,0,0,0
3633,0,1,750,0,0,10,0,4,1,15000,0,24,0,35,3,0,0,0,3,0,0,1,0,1,2019,1,0,0,0,0,0,0,0,1,0,0,0,8,15000,1,3000,0,0,0,1
419,0,1,750,0,0,7,0,1,1,14500,1,29,1,49,3,0,0,0,0,0,1,1,0,158,2012,2,0,0,0,1,0,0,0,0,0,0,0,22,14500,1,2850,0,0,0,0
